MPN,Price_Qty,Unit_Price,MFG_Name,Supplier_Name,MFG_Lead_Time,On_Hand_Stock,Stock_Per_Price_Break,Packaging_Type,Date_Code,COO,MOQ,Currency,Main_Category,Distributor_Block,Disti_Part_Number,Region,scrape_time
"SOLCC4,",5,$25.6800,,TME,,53,53,,,,1,USD,Oscillators,TME,SOLCON4-ZAC,,2026-01-21 12:29
"SOLCC4,",3,$28.2500,,TME,,53,53,,,,1,USD,Oscillators,TME,SOLCON4-ZAC,,2026-01-21 12:29
"SOLCC4,",1,$33.3800,,TME,,53,53,,,,1,USD,Oscillators,TME,SOLCON4-ZAC,,2026-01-21 12:29
"SOLCC4,",5,$18.8000,,TME,,50,50,,,,1,USD,Oscillators,TME,SOLCON4-TOOL,,2026-01-21 12:29
"SOLCC4,",3,$22.5000,,TME,,50,50,,,,1,USD,Oscillators,TME,SOLCON4-TOOL,,2026-01-21 12:29
"SOLCC4,",1,$26.3000,,TME,,50,50,,,,1,USD,Oscillators,TME,SOLCON4-TOOL,,2026-01-21 12:29
"SOLCC4,",20,$7.1100,,TME,,0,0,,,,1,USD,Oscillators,TME,SOLCON4-FUSE15,,2026-01-21 12:29
"SOLCC4,",10,$8.6900,,TME,,0,0,,,,1,USD,Oscillators,TME,SOLCON4-FUSE15,,2026-01-21 12:29
"SOLCC4,",1,$11.9000,,TME,,0,0,,,,1,USD,Oscillators,TME,SOLCON4-FUSE15,,2026-01-21 12:29
CORTEX-M0,,,,L-com US,,27,27,,,,,,Microcontrollers and Processors,L-com US,FODLC-OR-05,,2026-01-21 12:29
CORTEX-M0,,,,Avnet Asia,,16000,16000,,,,,,Microcontrollers and Processors,Avnet Asia,KW,,2026-01-21 12:29
CORTEX-M0,,,,TTI Asia,,0,0,,,,,,Microcontrollers and Processors,TTI Asia,BD93E11GWL-E2,Asia,2026-01-21 12:29
CORTEX-M0,,,,TTI Asia,,0,0,,,,,,Microcontrollers and Processors,TTI Asia,ML630Q466-NNNTBZWAX,Asia,2026-01-21 12:29
CORTEX-M0,,,,TTI Asia,,0,0,,,,,,Microcontrollers and Processors,TTI Asia,BD93F10MWV-E2,Asia,2026-01-21 12:29
CORTEX-M0,3000,$3.6000,,TTI,,0,0,Reel,,,3000,USD,Microcontrollers and Processors,TTI,BD93E11GWL-E2,Americas,2026-01-21 12:29
CORTEX-M0,900,$3.1100,,TTI,,0,0,Tray,,,900,USD,Microcontrollers and Processors,TTI,ML630Q466-NNNTBZWAX,Americas,2026-01-21 12:29
CORTEX-M0,1800,$3.0700,,TTI,,0,0,Tray,,,900,USD,Microcontrollers and Processors,TTI,ML630Q466-NNNTBZWAX,Americas,2026-01-21 12:29
CORTEX-M0,2500,$3.6000,,TTI,,0,0,Reel,,,2500,USD,Microcontrollers and Processors,TTI,BD93F10MWV-E2,Americas,2026-01-21 12:29
62303-2,,,TE Connectivity,Bisco,,2,2,,,,,,Terminal Blocks,Bisco,Southco,,2026-01-21 12:29
62303-2,200000,$0.0342,TE Connectivity,DigiKey,20 weeks,166904,166904,Reel,,,1,USD,Terminal Blocks,DigiKey,A100759CT-ND,,2026-01-21 12:29
62303-2,140000,$0.0350,TE Connectivity,DigiKey,20 weeks,166904,166904,Reel,,,1,USD,Terminal Blocks,DigiKey,A100759CT-ND,,2026-01-21 12:29
62303-2,100000,$0.0359,TE Connectivity,DigiKey,20 weeks,166904,166904,Reel,,,1,USD,Terminal Blocks,DigiKey,A100759CT-ND,,2026-01-21 12:29
62303-2,1,$379.3100,TE Connectivity,DigiKey,9 weeks,0,0,Bulk,,,1,USD,Terminal Blocks,DigiKey,1439-26230325-ND,,2026-01-21 12:29
62303-2,1,$681.9200,TE Connectivity,DigiKey,9 weeks,0,0,Bulk,,,1,USD,Terminal Blocks,DigiKey,1439-26230329-ND,,2026-01-21 12:29
62303-2,1,$271.3700,TE Connectivity,DigiKey,9 weeks,0,0,Bulk,,,1,USD,Terminal Blocks,DigiKey,1439-26230323-ND,,2026-01-21 12:29
62303-2,1,$582.4400,TE Connectivity,DigiKey,9 weeks,0,0,Bulk,,,1,USD,Terminal Blocks,DigiKey,1439-26230328-ND,,2026-01-21 12:29
62303-2,1,$551.5100,TE Connectivity,DigiKey,9 weeks,0,0,Bulk,,,1,USD,Terminal Blocks,DigiKey,1439-26230327-ND,,2026-01-21 12:29
62303-2,1000,$3.9183,TE Connectivity,DigiKey,6 weeks,0,0,Bulk,,,1000,USD,Terminal Blocks,DigiKey,6308-262-30323-1-ND,,2026-01-21 12:29
62303-2,1,$316.6900,TE Connectivity,DigiKey,9 weeks,0,0,Bulk,,,1,USD,Terminal Blocks,DigiKey,1439-26230324-ND,,2026-01-21 12:29
62303-2,1,$448.7200,TE Connectivity,DigiKey,9 weeks,0,0,Bulk,,,1,USD,Terminal Blocks,DigiKey,1439-26230326-ND,,2026-01-21 12:29
62303-2,20000,$0.0410,TE Connectivity,Mouser Electronics,,20000,20000,Reel,,,,USD,Terminal Blocks,Mouser Electronics,571-62303-2,,2026-01-21 12:29
62303-2,100,$0.0780,TE Connectivity,Mouser Electronics,,10000,10000,Cut Strip,,,,USD,Terminal Blocks,Mouser Electronics,571-62303-2-CT,,2026-01-21 12:29
62303-2,1000,$0.0590,TE Connectivity,Mouser Electronics,,4000,4000,Reel,,,,USD,Terminal Blocks,Mouser Electronics,571-62303-2-MR,,2026-01-21 12:29
62303-2,10000,$0.0540,TE Connectivity,Mouser Electronics,,4000,4000,Reel,,,,USD,Terminal Blocks,Mouser Electronics,571-62303-2-MR,,2026-01-21 12:29
62303-2,1,$7.2700,TE Connectivity,Mouser Electronics,,100,100,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H9,,2026-01-21 12:29
62303-2,10,$6.5800,TE Connectivity,Mouser Electronics,,100,100,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H9,,2026-01-21 12:29
62303-2,20,$6.3100,TE Connectivity,Mouser Electronics,,100,100,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H9,,2026-01-21 12:29
62303-2,1,$7.2700,TE Connectivity,Mouser Electronics,,97,97,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H3,,2026-01-21 12:29
62303-2,10,$6.5800,TE Connectivity,Mouser Electronics,,97,97,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H3,,2026-01-21 12:29
62303-2,20,$6.3100,TE Connectivity,Mouser Electronics,,97,97,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H3,,2026-01-21 12:29
62303-2,1,$7.2700,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H7,,2026-01-21 12:29
62303-2,10,$6.5800,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H7,,2026-01-21 12:29
62303-2,20,$6.3100,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H7,,2026-01-21 12:29
62303-2,1,$9.9900,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-07,,2026-01-21 12:29
62303-2,10,$8.9900,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-07,,2026-01-21 12:29
62303-2,20,$8.6500,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-07,,2026-01-21 12:29
62303-2,1,$10.9900,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H6,,2026-01-21 12:29
62303-2,10,$9.8900,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H6,,2026-01-21 12:29
62303-2,20,$9.5200,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,818-623-0326-H6,,2026-01-21 12:29
62303-2,300,$3.4000,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-202F,,2026-01-21 12:29
62303-2,500,$2.9700,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-202F,,2026-01-21 12:29
62303-2,1000,$2.8600,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-202F,,2026-01-21 12:29
62303-2,300,$3.4000,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-204F,,2026-01-21 12:29
62303-2,500,$2.9700,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-204F,,2026-01-21 12:29
62303-2,1000,$2.8600,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-204F,,2026-01-21 12:29
62303-2,300,$3.4000,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-205F,,2026-01-21 12:29
62303-2,500,$2.9700,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-205F,,2026-01-21 12:29
62303-2,1000,$2.8600,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,645-586-2303-205F,,2026-01-21 12:29
62303-2,1000,$3.9700,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,894-262-30323-1,,2026-01-21 12:29
62303-2,2000,$3.7700,TE Connectivity,Mouser Electronics,,0,0,,,,,USD,Terminal Blocks,Mouser Electronics,894-262-30323-1,,2026-01-21 12:29
62303-2,,,TE Connectivity,Bisco,,2,2,,,,,,Terminal Blocks,Bisco,Southco,,2026-01-21 12:29
62303-2,1000,$0.0500,TE Connectivity,TE Connectivity,,166904,166904,,,,1,USD,Terminal Blocks,TE Connectivity,,,2026-01-21 12:29
62303-2,100,$0.0700,TE Connectivity,TE Connectivity,,166904,166904,,,,1,USD,Terminal Blocks,TE Connectivity,,,2026-01-21 12:29
62303-2,10,$0.0800,TE Connectivity,TE Connectivity,,166904,166904,,,,1,USD,Terminal Blocks,TE Connectivity,,,2026-01-21 12:29
62303-2,40000,$0.0340,TE Connectivity,Verical,,240000,240000,,,,20000,USD,Terminal Blocks,Verical,11593179,Americas,2026-01-21 12:29
62303-2,20000,$0.0360,TE Connectivity,Verical,,240000,240000,,,,20000,USD,Terminal Blocks,Verical,11593179,Americas,2026-01-21 12:29
62303-2,5556,$0.0124,TE Connectivity,Verical,,7704,7704,,,,5556,USD,Terminal Blocks,Verical,53675736,Americas,2026-01-21 12:29
62303-2,2,$57.7737,TE Connectivity,Verical,,2,2,,,,2,USD,Terminal Blocks,Verical,82700110,Americas,2026-01-21 12:29
62303-2,520000,$0.0233,TE Connectivity,Onlinecomponentscom,,240000,240000,,,United States,,USD,Terminal Blocks,Onlinecomponents.com,,,2026-01-21 12:29
62303-2,280000,$0.0240,TE Connectivity,Onlinecomponentscom,,240000,240000,,,United States,,USD,Terminal Blocks,Onlinecomponents.com,,,2026-01-21 12:29
62303-2,160000,$0.0244,TE Connectivity,Onlinecomponentscom,,240000,240000,,,United States,,USD,Terminal Blocks,Onlinecomponents.com,,,2026-01-21 12:29
62303-2,,,TE Connectivity,Bisco Industries,,2,2,,,,,,Terminal Blocks,Bisco Industries,,,2026-01-21 12:29
62303-2,20000,$0.0312,TE Connectivity,TTI,,0,0,Reel,,,20000,USD,Terminal Blocks,TTI,62303-2,Americas,2026-01-21 12:29
62303-2,60000,$0.0308,TE Connectivity,TTI,,0,0,Reel,,,20000,USD,Terminal Blocks,TTI,62303-2,Americas,2026-01-21 12:29
62303-2,120000,$0.0268,TE Connectivity,TTI,,0,0,Reel,,,20000,USD,Terminal Blocks,TTI,62303-2,Americas,2026-01-21 12:29
62303-2,120000,$0.0315,TE Connectivity,TTI Asia,,0,0,Reel,,,12000,USD,Terminal Blocks,TTI Asia,62303-2,Asia,2026-01-21 12:29
62303-2,60000,$0.0255,TE Connectivity,TME,,80000,80000,,,,20000,USD,Terminal Blocks,TME,623032-TEC-0,,2026-01-21 12:29
62303-2,40000,$0.0266,TE Connectivity,TME,,80000,80000,,,,20000,USD,Terminal Blocks,TME,623032-TEC-0,,2026-01-21 12:29
62303-2,20000,$0.0271,TE Connectivity,TME,,80000,80000,,,,20000,USD,Terminal Blocks,TME,623032-TEC-0,,2026-01-21 12:29
62303-2,5,$7.6700,TE Connectivity,TME,,0,0,,,,1,USD,Terminal Blocks,TME,GEDORE-6230320,,2026-01-21 12:29
62303-2,3,$8.2400,TE Connectivity,TME,,0,0,,,,1,USD,Terminal Blocks,TME,GEDORE-6230320,,2026-01-21 12:29
62303-2,1,$9.0900,TE Connectivity,TME,,0,0,,,,1,USD,Terminal Blocks,TME,GEDORE-6230320,,2026-01-21 12:29
62303-2,3,$24.7600,TE Connectivity,TME,,0,0,,,,1,USD,Terminal Blocks,TME,KT-623032M,,2026-01-21 12:29
62303-2,1,$25.7500,TE Connectivity,TME,,0,0,,,,1,USD,Terminal Blocks,TME,KT-623032M,,2026-01-21 12:29
62303-2,,,TE Connectivity,Sager,,0,0,,,,,,Terminal Blocks,Sager,000000000006230325,,2026-01-21 12:29
62303-2,,,TE Connectivity,Sager,,0,0,,,,,,Terminal Blocks,Sager,000000000006230323,,2026-01-21 12:29
62303-2,,,TE Connectivity,Sager,,0,0,,,,,,Terminal Blocks,Sager,000000000006230324,,2026-01-21 12:29
62303-2,160,$3.5000,TE Connectivity,Sager,,0,0,,,,160,USD,Terminal Blocks,Sager,000000000005623032,,2026-01-21 12:29
62303-2,480,$3.2200,TE Connectivity,Sager,,0,0,,,,160,USD,Terminal Blocks,Sager,000000000005623032,,2026-01-21 12:29
62303-2,1040,$4.3500,TE Connectivity,Sager,,0,0,,,,1040,USD,Terminal Blocks,Sager,000000000006623032,,2026-01-21 12:29
62303-2,125,$3.2200,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230322,,2026-01-21 12:29
62303-2,500,$2.3900,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230322,,2026-01-21 12:29
62303-2,1000,$1.9800,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230322,,2026-01-21 12:29
62303-2,125,$4.0100,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230326,,2026-01-21 12:29
62303-2,500,$3.0100,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230326,,2026-01-21 12:29
62303-2,1000,$2.5200,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230326,,2026-01-21 12:29
62303-2,,,TE Connectivity,Sager,,0,0,,,,,,Terminal Blocks,Sager,000000000006230320,,2026-01-21 12:29
62303-2,,,TE Connectivity,Sager,,0,0,,,,,,Terminal Blocks,Sager,000000000006230321,,2026-01-21 12:29
62303-2,,,TE Connectivity,Sager,,0,0,,,,,,Terminal Blocks,Sager,000000000006230329,,2026-01-21 12:29
62303-2,1,$197.5000,TE Connectivity,Sager,,0,0,,,,1,USD,Terminal Blocks,Sager,000000000000623032,,2026-01-21 12:29
62303-2,4,$182.3100,TE Connectivity,Sager,,0,0,,,,1,USD,Terminal Blocks,Sager,000000000000623032,,2026-01-21 12:29
62303-2,7,$175.5600,TE Connectivity,Sager,,0,0,,,,1,USD,Terminal Blocks,Sager,000000000000623032,,2026-01-21 12:29
62303-2,325,$2.9700,TE Connectivity,Sager,,0,0,,,,325,USD,Terminal Blocks,Sager,000000000006230328,,2026-01-21 12:29
62303-2,650,$2.3400,TE Connectivity,Sager,,0,0,,,,325,USD,Terminal Blocks,Sager,000000000006230328,,2026-01-21 12:29
62303-2,1300,$2.0000,TE Connectivity,Sager,,0,0,,,,325,USD,Terminal Blocks,Sager,000000000006230328,,2026-01-21 12:29
62303-2,125,$3.7100,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230327,,2026-01-21 12:29
62303-2,500,$2.7400,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230327,,2026-01-21 12:29
62303-2,1000,$2.2700,TE Connectivity,Sager,,0,0,,,,125,USD,Terminal Blocks,Sager,000000000006230327,,2026-01-21 12:29
62303-2,1000,$5.6200,TE Connectivity,Sager,,0,0,,,,1000,USD,Terminal Blocks,Sager,000000000000524119,,2026-01-21 12:29
62303-2,1049,$0.3412,TE Connectivity,Bristol Electronics,,2079,2079,,,,4,USD,Terminal Blocks,Bristol Electronics,,,2026-01-21 12:29
62303-2,442,$0.3675,TE Connectivity,Bristol Electronics,,2079,2079,,,,4,USD,Terminal Blocks,Bristol Electronics,,,2026-01-21 12:29
62303-2,205,$0.4200,TE Connectivity,Bristol Electronics,,2079,2079,,,,4,USD,Terminal Blocks,Bristol Electronics,,,2026-01-21 12:29
62303-2,,,TE Connectivity,Avnet Abacus,21 weeks,0,0,,,,60000,,Terminal Blocks,Avnet Abacus,62303-2,,2026-01-21 12:29
62303-2,,,TE Connectivity,Avnet Abacus,23 weeks,0,0,,,,20000,,Terminal Blocks,Avnet Abacus,62303-2,,2026-01-21 12:29
62303-2,,,TE Connectivity,Avnet Abacus,6 weeks,0,0,,,,1,,Terminal Blocks,Avnet Abacus,26230327,,2026-01-21 12:29
62303-2,,,TE Connectivity,Avnet Abacus,6 weeks,0,0,,,,1,,Terminal Blocks,Avnet Abacus,26230325,,2026-01-21 12:29
62303-2,,,TE Connectivity,Avnet Abacus,6 weeks,0,0,,,,1,,Terminal Blocks,Avnet Abacus,26230324,,2026-01-21 12:29
62303-2,,,TE Connectivity,Avnet Abacus,6 weeks,0,0,,,,1,,Terminal Blocks,Avnet Abacus,26230323,,2026-01-21 12:29
62303-2,,,TE Connectivity,Avnet Abacus,6 weeks,0,0,,,,1,,Terminal Blocks,Avnet Abacus,2623032305,,2026-01-21 12:29
62303-2,2040000,$0.0255,TE Connectivity,Avnet Americas,20 weeks,0,0,Reel,,United States Of America,60000,USD,Terminal Blocks,Avnet Americas,62303-2,,2026-01-21 12:29
62303-2,1020000,$0.0261,TE Connectivity,Avnet Americas,20 weeks,0,0,Reel,,United States Of America,60000,USD,Terminal Blocks,Avnet Americas,62303-2,,2026-01-21 12:29
62303-2,540000,$0.0273,TE Connectivity,Avnet Americas,20 weeks,0,0,Reel,,United States Of America,60000,USD,Terminal Blocks,Avnet Americas,62303-2,,2026-01-21 12:29
62303-2,1,$0.0450,TE Connectivity,Avnet Americas,,0,0,Bulk,,United States Of America,1,USD,Terminal Blocks,Avnet Americas,34B771,,2026-01-21 12:29
62303-2,520000,$0.0233,TE Connectivity,Master Electronics,,240000,240000,,,United States,,USD,Terminal Blocks,Master Electronics,,,2026-01-21 12:29
62303-2,280000,$0.0240,TE Connectivity,Master Electronics,,240000,240000,,,United States,,USD,Terminal Blocks,Master Electronics,,,2026-01-21 12:29
62303-2,160000,$0.0244,TE Connectivity,Master Electronics,,240000,240000,,,United States,,USD,Terminal Blocks,Master Electronics,,,2026-01-21 12:29
SC-75A,3000,$0.0990,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,USD,Transistors,TTI Asia,SI1012CR-T1-GE3,Asia,2026-01-21 12:29
SC-75A,6000,$0.0970,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,USD,Transistors,TTI Asia,SI1012CR-T1-GE3,Asia,2026-01-21 12:29
SC-75A,9000,$0.0950,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,USD,Transistors,TTI Asia,SI1012CR-T1-GE3,Asia,2026-01-21 12:29
SC-75A,3000,$0.2190,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,USD,Transistors,TTI Asia,SI1021R-T1-GE3,Asia,2026-01-21 12:29
SC-75A,6000,$0.2080,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,USD,Transistors,TTI Asia,SI1021R-T1-GE3,Asia,2026-01-21 12:29
SC-75A,9000,$0.2010,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,USD,Transistors,TTI Asia,SI1021R-T1-GE3,Asia,2026-01-21 12:29
SC-75A,,,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,,Transistors,TTI Asia,SI1032R-T1-GE3,Asia,2026-01-21 12:29
SC-75A,,,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,,Transistors,TTI Asia,SI1013R-T1-GE3,Asia,2026-01-21 12:29
SC-75A,,,ROHM Semiconductor,TTI Asia,,0,0,Reel,,,3000,,Transistors,TTI Asia,SI1012R-T1-GE3,Asia,2026-01-21 12:29
SC-75A,,,ROHM Semiconductor,TTI Asia,,0,0,ESD,,,,,Transistors,TTI Asia,RSB6,Asia,2026-01-21 12:29
SC-75A,,,ROHM Semiconductor,TTI Asia,,0,0,,,,,,Transistors,TTI Asia,RSB12JS2T2R,Asia,2026-01-21 12:29
SC-75A,3000,$0.0800,ROHM Semiconductor,TTI,,21000,21000,Reel,,,3000,USD,Transistors,TTI,SI1012CR-T1-GE3,Americas,2026-01-21 12:29
SC-75A,6000,$0.0780,ROHM Semiconductor,TTI,,21000,21000,Reel,,,3000,USD,Transistors,TTI,SI1012CR-T1-GE3,Americas,2026-01-21 12:29
SC-75A,9000,$0.0760,ROHM Semiconductor,TTI,,21000,21000,Reel,,,3000,USD,Transistors,TTI,SI1012CR-T1-GE3,Americas,2026-01-21 12:29
SC-75A,3000,$0.1550,ROHM Semiconductor,TTI,,6000,6000,Reel,,,3000,USD,Transistors,TTI,SI1021R-T1-GE3,Americas,2026-01-21 12:29
SC-75A,3000,$0.1310,ROHM Semiconductor,TTI,,6000,6000,Reel,,,3000,USD,Transistors,TTI,SI1032R-T1-GE3,Americas,2026-01-21 12:29
SC-75A,6000,$0.1280,ROHM Semiconductor,TTI,,6000,6000,Reel,,,3000,USD,Transistors,TTI,SI1032R-T1-GE3,Americas,2026-01-21 12:29
SC-75A,9000,$0.1250,ROHM Semiconductor,TTI,,6000,6000,Reel,,,3000,USD,Transistors,TTI,SI1032R-T1-GE3,Americas,2026-01-21 12:29
SC-75A,,,ROHM Semiconductor,TTI,,0,0,Reel,,,3000,,Transistors,TTI,SI1013R-T1-GE3,Americas,2026-01-21 12:29
SC-75A,8000,$0.1980,ROHM Semiconductor,TTI,,0,0,Reel,,,8000,USD,Transistors,TTI,RSB6,Americas,2026-01-21 12:29
SC-75A,16000,$0.1950,ROHM Semiconductor,TTI,,0,0,Reel,,,8000,USD,Transistors,TTI,RSB6,Americas,2026-01-21 12:29
SC-75A,24000,$0.1920,ROHM Semiconductor,TTI,,0,0,Reel,,,8000,USD,Transistors,TTI,RSB6,Americas,2026-01-21 12:29
SC-75A,8000,$0.1210,ROHM Semiconductor,TTI,,0,0,Reel,,,8000,USD,Transistors,TTI,RSB12JS2T2R,Americas,2026-01-21 12:29
SC-75A,16000,$0.1190,ROHM Semiconductor,TTI,,0,0,Reel,,,8000,USD,Transistors,TTI,RSB12JS2T2R,Americas,2026-01-21 12:29
SC-75A,24000,$0.1170,ROHM Semiconductor,TTI,,0,0,Reel,,,8000,USD,Transistors,TTI,RSB12JS2T2R,Americas,2026-01-21 12:29
SOLCC4,200,$1.1400,,TME,,49908,49908,,,,1,USD,Oscillators,TME,SOLCON4,,2026-01-21 12:29
SOLCC4,50,$1.2800,,TME,,49908,49908,,,,1,USD,Oscillators,TME,SOLCON4,,2026-01-21 12:29
SOLCC4,10,$1.5600,,TME,,49908,49908,,,,1,USD,Oscillators,TME,SOLCON4,,2026-01-21 12:29
SOLCC4,20,$10.1000,,TME,,181,181,,,,1,USD,Oscillators,TME,SOLCON4-FUSE30,,2026-01-21 12:29
SOLCC4,10,$12.3000,,TME,,181,181,,,,1,USD,Oscillators,TME,SOLCON4-FUSE30,,2026-01-21 12:29
SOLCC4,1,$16.8000,,TME,,181,181,,,,1,USD,Oscillators,TME,SOLCON4-FUSE30,,2026-01-21 12:29
SOLCC4,20,$8.8200,,TME,,135,135,,,,1,USD,Oscillators,TME,SOLCON4-FUSE20,,2026-01-21 12:29
SOLCC4,10,$10.8000,,TME,,135,135,,,,1,USD,Oscillators,TME,SOLCON4-FUSE20,,2026-01-21 12:29
SOLCC4,1,$14.7000,,TME,,135,135,,,,1,USD,Oscillators,TME,SOLCON4-FUSE20,,2026-01-21 12:29
SOLCC4,5,$44.1000,,TME,,121,121,,,,1,USD,Oscillators,TME,SOLCON4-TOOLSET,,2026-01-21 12:29
SOLCC4,3,$49.0000,,TME,,121,121,,,,1,USD,Oscillators,TME,SOLCON4-TOOLSET,,2026-01-21 12:29
SOLCC4,1,$53.9000,,TME,,121,121,,,,1,USD,Oscillators,TME,SOLCON4-TOOLSET,,2026-01-21 12:29
SOLCC4,5,$25.6800,,TME,,53,53,,,,1,USD,Oscillators,TME,SOLCON4-ZAC,,2026-01-21 12:29
SOLCC4,3,$28.2500,,TME,,53,53,,,,1,USD,Oscillators,TME,SOLCON4-ZAC,,2026-01-21 12:29
SOLCC4,1,$33.3800,,TME,,53,53,,,,1,USD,Oscillators,TME,SOLCON4-ZAC,,2026-01-21 12:29
SOLCC4,5,$18.8000,,TME,,50,50,,,,1,USD,Oscillators,TME,SOLCON4-TOOL,,2026-01-21 12:29
SOLCC4,3,$22.5000,,TME,,50,50,,,,1,USD,Oscillators,TME,SOLCON4-TOOL,,2026-01-21 12:29
SOLCC4,1,$26.3000,,TME,,50,50,,,,1,USD,Oscillators,TME,SOLCON4-TOOL,,2026-01-21 12:29
SOLCC4,20,$7.1100,,TME,,0,0,,,,1,USD,Oscillators,TME,SOLCON4-FUSE15,,2026-01-21 12:29
SOLCC4,10,$8.6900,,TME,,0,0,,,,1,USD,Oscillators,TME,SOLCON4-FUSE15,,2026-01-21 12:29
SOLCC4,1,$11.9000,,TME,,0,0,,,,1,USD,Oscillators,TME,SOLCON4-FUSE15,,2026-01-21 12:29
CR-2354/GUFN,,,,Arrow,,98,98,,,,,,Batteries,Arrow,VAO:2594_07326960,,2026-01-21 12:29
CR-2354/GUFN,,,,Verical BNL,,98,98,,,,,,Batteries,Verical BNL,92401122,,2026-01-21 12:29
CR-2354/GUFN,1,$1.8600,,Newark,,1019,1019,Bulk,,,1,USD,Batteries,Newark,15C6553,,2026-01-21 12:29
CR-2354/GUFN,10,$1.8000,,Newark,,1019,1019,Bulk,,,1,USD,Batteries,Newark,15C6553,,2026-01-21 12:29
CR-2354/GUFN,25,$1.7800,,Newark,,1019,1019,Bulk,,,1,USD,Batteries,Newark,15C6553,,2026-01-21 12:29
CR-2354/GUFN,1,$3.1100,,Newark,,306,306,Bulk,,,1,USD,Batteries,Newark,42M1354,,2026-01-21 12:29
CR-2354/GUFN,10,$3.0200,,Newark,,306,306,Bulk,,,1,USD,Batteries,Newark,42M1354,,2026-01-21 12:29
CR-2354/GUFN,25,$2.9300,,Newark,,306,306,Bulk,,,1,USD,Batteries,Newark,42M1354,,2026-01-21 12:29
CR-2354/GUFN,,,,Newark,,0,0,Bulk,,,1,,Batteries,Newark,68Y0868,,2026-01-21 12:29
CR-2354/GUFN,,,,Newark,,0,0,Bulk,,,1,,Batteries,Newark,69Y8842,,2026-01-21 12:29
CR-2354/GUFN,,,,Newark,,0,0,Bulk,,,1,,Batteries,Newark,42M1355,,2026-01-21 12:29
CR-2354/GUFN,1,$4.1300,,Newark,,0,0,Bulk,,,1,USD,Batteries,Newark,02AH6762,,2026-01-21 12:29
